TimeStamp,RealTime,LeftPupilDiameter,RightPupilDiameter,EyePosition,EyeRotation,EyeDirection,VergencePosition,HeadRotation,MarkerEyePosition,MarkerEyeRotation,MarkerEyeDirection,MarkerVergencePosition,MarkerHeadRotation,LeftEyeOpenness,RightEyeOpenness,GazeTarget,Situation,SituationRecognized,StartCompression
0,7228141,0.0041,0.0041,(-1.135| -0.559| 0.408),(0.168| 0.646| -0.035| 0.743),(0.949| -0.295| 0.108),(-0.605| -0.723| 0.468),(0.146| 0.558| -0.043| 0.816),(1.848| -5.020| -7.298),(0.590| -0.032| -0.041| -0.806),(0.004| 0.954| 0.301),(1.866| -0.590| -5.899),(0.598| 0.063| -0.106| -0.792),0,0,None,11,0,0
0,7228158,0.0041,0.0041,(-1.147| -0.557| 0.408),(0.167| 0.648| -0.035| 0.743),(0.950| -0.293| 0.105),(-0.617| -0.720| 0.467),(0.143| 0.566| -0.044| 0.810),(1.834| -5.118| -7.318),(0.591| -0.033| -0.039| -0.805),(0.006| 0.954| 0.299),(1.863| -0.685| -5.929),(0.600| 0.058| -0.097| -0.792),0,0,None,11,0,0
0,7228174,0.0041,0.0041,(-1.158| -0.554| 0.408),(0.165| 0.651| -0.035| 0.740),(0.952| -0.290| 0.098),(-0.628| -0.716| 0.463),(0.138| 0.578| -0.045| 0.803),(1.824| -5.214| -7.339),(0.592| -0.034| -0.035| -0.804),(0.014| 0.955| 0.297),(1.888| -0.779| -5.960),(0.603| 0.051| -0.085| -0.791),0,0,None,11,0,0
0,7228191,0.0041,0.0041,(-1.169| -0.552| 0.407),(0.162| 0.656| -0.036| 0.736),(0.954| -0.286| 0.086),(-0.637| -0.711| 0.455),(0.134| 0.588| -0.045| 0.797),(1.820| -5.308| -7.358),(0.593| -0.038| -0.028| -0.804),(0.027| 0.956| 0.293),(1.945| -0.869| -5.995),(0.606| 0.045| -0.074| -0.791),0,0,None,11,0,0
0,7228208,0.0041,0.0041,(-1.180| -0.550| 0.406),(0.159| 0.663| -0.037| 0.730),(0.957| -0.281| 0.070),(-0.647| -0.707| 0.445),(0.130| 0.596| -0.047| 0.791),(1.820| -5.401| -7.377),(0.594| -0.042| -0.020| -0.803),(0.043| 0.956| 0.290),(2.021| -0.960| -6.030),(0.608| 0.041| -0.065| -0.790),0,0,None,11,0,0
0,7228224,0.0041,0.0041,(-1.191| -0.548| 0.404),(0.156| 0.670| -0.038| 0.725),(0.959| -0.277| 0.053),(-0.656| -0.702| 0.434),(0.126| 0.605| -0.050| 0.785),(1.823| -5.490| -7.394),(0.595| -0.046| -0.012| -0.802),(0.060| 0.956| 0.287),(2.103| -1.049| -6.062),(0.608| 0.037| -0.054| -0.791),0,0,None,11,0,0
0,7228241,0.0041,0.0041,(-1.202| -0.546| 0.402),(0.153| 0.677| -0.040| 0.719),(0.961| -0.274| 0.036),(-0.666| -0.699| 0.422),(0.122| 0.615| -0.056| 0.777),(1.827| -5.579| -7.409),(0.596| -0.050| -0.002| -0.801),(0.078| 0.955| 0.285),(2.189| -1.141| -6.087),(0.608| 0.032| -0.039| -0.792),0,0,None,11,0,0
0,7228258,0.0041,0.0041,(-1.212| -0.545| 0.400),(0.149| 0.685| -0.044| 0.711),(0.962| -0.272| 0.016),(-0.675| -0.696| 0.409),(0.117| 0.627| -0.060| 0.767),(1.835| -5.665| -7.421),(0.596| -0.054| 0.009| -0.801),(0.098| 0.954| 0.284),(2.289| -1.235| -6.102),(0.609| 0.026| -0.024| -0.792),0,0,None,11,0,0
0,7228274,0.0041,0.0041,(-1.222| -0.544| 0.398),(0.145| 0.694| -0.048| 0.703),(0.963| -0.270| -0.006),(-0.685| -0.694| 0.394),(0.111| 0.640| -0.064| 0.757),(1.843| -5.750| -7.429),(0.595| -0.059| 0.021| -0.801),(0.120| 0.951| 0.284),(2.400| -1.331| -6.111),(0.611| 0.019| -0.007| -0.791),0,0,None,11,0,0
0,7228291,0.0041,0.0041,(-1.231| -0.543| 0.395),(-0.141| -0.704| 0.052| -0.694),(0.963| -0.268| -0.031),(-0.694| -0.692| 0.378),(0.105| 0.652| -0.067| 0.748),(1.855| -5.828| -7.437),(-0.595| 0.064| -0.035| 0.800),(0.144| 0.948| 0.283),(2.524| -1.424| -6.121),(0.612| 0.013| 0.008| -0.790),0,0,None,11,0,0
0,7228308,0.0041,0.0041,(-1.240| -0.542| 0.392),(-0.136| -0.714| 0.056| -0.685),(0.962| -0.266| -0.057),(-0.704| -0.690| 0.361),(0.100| 0.663| -0.071| 0.738),(1.868| -5.907| -7.443),(-0.595| 0.070| -0.049| 0.799),(0.170| 0.944| 0.283),(2.657| -1.522| -6.129),(0.613| 0.007| 0.023| -0.790),0,0,None,11,0,0
0,7228324,0.0041,0.0041,(-1.249| -0.541| 0.389),(-0.131| -0.724| 0.060| -0.675),(0.961| -0.264| -0.083),(-0.713| -0.688| 0.343),(0.093| 0.676| -0.077| 0.727),(1.883| -5.981| -7.448),(-0.594| 0.075| -0.064| 0.798),(0.196| 0.939| 0.283),(2.792| -1.620| -6.136),(0.614| 0.002| 0.041| -0.789),0,0,None,11,0,0
0,7228341,0.0041,0.0041,(-1.257| -0.541| 0.386),(-0.126| -0.734| 0.065| -0.664),(0.959| -0.263| -0.110),(-0.723| -0.687| 0.325),(0.086| 0.690| -0.085| 0.713),(1.898| -6.056| -7.451),(-0.593| 0.081| -0.079| 0.797),(0.222| 0.933| 0.283),(2.931| -1.723| -6.136),(0.612| -0.005| 0.063| -0.788),0,0,None,11,0,0
0,7228358,0.0041,0.0041,(-1.265| -0.541| 0.383),(-0.120| -0.745| 0.071| -0.652),(0.955| -0.263| -0.140),(-0.733| -0.687| 0.305),(-0.082| -0.704| 0.093| -0.699),(1.915| -6.127| -7.451),(-0.591| 0.086| -0.096| 0.796),(0.251| 0.925| 0.285),(3.081| -1.831| -6.125),(-0.608| 0.013| -0.082| 0.789),0,0,None,11,0,0
0,7228374,0.0041,0.0041,(-1.274| -0.541| 0.380),(-0.115| -0.757| 0.079| -0.639),(0.948| -0.266| -0.172),(-0.745| -0.689| 0.284),(-0.081| -0.715| 0.098| -0.688),(1.934| -6.199| -7.447),(-0.588| 0.092| -0.115| 0.795),(0.282| 0.914| 0.290),(3.243| -1.951| -6.098),(-0.605| 0.021| -0.097| 0.790),0,0,None,11,0,0
0,7228391,0.0041,0.0041,(-1.281| -0.542| 0.376),(-0.112| -0.767| 0.085| -0.626),(0.941| -0.270| -0.203),(-0.757| -0.692| 0.263),(-0.079| -0.722| 0.101| -0.680),(1.955| -6.268| -7.441),(-0.585| 0.099| -0.131| 0.794),(0.311| 0.903| 0.297),(3.399| -2.074| -6.063),(-0.603| 0.026| -0.106| 0.790),0,0,None,11,0,0
0,7228408,0.0041,0.0041,(-1.289| -0.542| 0.373),(-0.109| -0.777| 0.091| -0.614),(0.934| -0.275| -0.230),(-0.769| -0.696| 0.244),(-0.076| -0.730| 0.106| -0.670),(1.973| -6.337| -7.433),(-0.581| 0.105| -0.146| 0.794),(0.337| 0.892| 0.303),(3.537| -2.195| -6.028),(-0.601| 0.030| -0.120| 0.790),0,0,None,11,0,0
0,7228424,0.0041,0.0041,(-1.297| -0.543| 0.370),(-0.106| -0.785| 0.097| -0.602),(0.926| -0.279| -0.256),(-0.781| -0.699| 0.227),(-0.071| -0.743| 0.114| -0.656),(1.990| -6.403| -7.424),(-0.577| 0.111| -0.160| 0.793),(0.361| 0.880| 0.309),(3.665| -2.315| -5.990),(-0.598| 0.038| -0.139| 0.788),0,0,None,11,0,0
0,7228441,0.0041,0.0041,(-1.304| -0.545| 0.366),(-0.103| -0.794| 0.103| -0.590),(0.916| -0.284| -0.283),(-0.794| -0.703| 0.209),(-0.068| -0.755| 0.120| -0.641),(2.007| -6.468| -7.413),(-0.573| 0.117| -0.176| 0.792),(0.386| 0.867| 0.315),(3.799| -2.441| -5.948),(-0.594| 0.047| -0.157| 0.788),0,0,None,11,0,0
0,7228458,0.0041,0.0041,(-1.312| -0.546| 0.363),(-0.100| -0.804| 0.109| -0.576),(0.905| -0.291| -0.312),(-0.807| -0.708| 0.189),(-0.070| -0.764| 0.126| -0.629),(2.025| -6.532| -7.401),(-0.568| 0.123| -0.192| 0.791),(0.413| 0.852| 0.323),(3.942| -2.577| -5.899),(-0.587| 0.055| -0.170| 0.790),0,0,None,11,0,0
0,7228474,0.0041,0.0041,(-1.319| -0.548| 0.360),(-0.098| -0.813| 0.116| -0.562),(0.892| -0.299| -0.340),(-0.822| -0.714| 0.170),(-0.071| -0.772| 0.133| -0.618),(2.045| -6.595| -7.387),(-0.563| 0.130| -0.207| 0.790),(0.439| 0.835| 0.333),(4.082| -2.717| -5.840),(-0.581| 0.061| -0.182| 0.791),0,0,None,11,0,0
0,7228491,0.0041,0.0041,(-1.326| -0.549| 0.356),(-0.098| -0.821| 0.122| -0.549),(0.878| -0.308| -0.367),(-0.836| -0.721| 0.152),(-0.067| -0.783| 0.137| -0.603),(2.063| -6.655| -7.372),(-0.556| 0.137| -0.221| 0.789),(0.462| 0.818| 0.344),(4.209| -2.858| -5.776),(-0.577| 0.070| -0.198| 0.789),0,0,None,11,0,0
0,7228508,0.0041,0.0041,(-1.326| -0.549| 0.356),(-0.098| -0.821| 0.122| -0.549),(0.878| -0.308| -0.367),(-0.836| -0.721| 0.152),(-0.067| -0.783| 0.137| -0.603),(2.063| -6.655| -7.372),(-0.556| 0.137| -0.221| 0.789),(0.462| 0.818| 0.344),(4.209| -2.858| -5.776),(-0.577| 0.070| -0.198| 0.789),0,0,None,11,0,0
0,7228524,0.0041,0.0041,(-1.340| -0.552| 0.349),(-0.094| -0.838| 0.133| -0.521),(0.848| -0.321| -0.422),(-0.867| -0.731| 0.114),(-0.060| -0.804| 0.138| -0.575),(2.105| -6.779| -7.347),(-0.545| 0.152| -0.250| 0.786),(0.512| 0.780| 0.360),(4.481| -3.156| -5.673),(-0.574| 0.091| -0.226| 0.781),0,0,None,11,0,0
0,7228541,0.0041,0.0041,(-1.347| -0.553| 0.345),(-0.092| -0.846| 0.137| -0.506),(0.832| -0.324| -0.450),(-0.883| -0.734| 0.094),(-0.060| -0.810| 0.136| -0.567),(2.129| -6.842| -7.338),(-0.540| 0.161| -0.264| 0.783),(0.537| 0.761| 0.365),(4.623| -3.310| -5.642),(-0.574| 0.099| -0.232| 0.779),0,0,None,11,0,0
0,7228558,0.0041,0.0041,(-1.354| -0.553| 0.341),(-0.090| -0.854| 0.139| -0.493),(0.818| -0.325| -0.475),(-0.898| -0.735| 0.077),(-0.056| -0.817| 0.134| -0.558),(2.153| -6.905| -7.334),(-0.536| 0.169| -0.276| 0.779),(0.560| 0.743| 0.367),(4.752| -3.455| -5.627),(-0.575| 0.106| -0.241| 0.775),0,0,None,11,0,0
0,7228574,0.0041,0.0041,(-1.361| -0.554| 0.338),(-0.087| -0.861| 0.139| -0.481),(0.805| -0.324| -0.498),(-0.912| -0.734| 0.060),(-0.049| -0.825| 0.130| -0.548),(2.174| -6.969| -7.331),(-0.534| 0.177| -0.287| 0.776),(0.580| 0.727| 0.367),(4.870| -3.592| -5.626),(-0.579| 0.114| -0.252| 0.767),0,0,None,11,0,0
0,7228591,0.0041,0.0041,(-1.368| -0.553| 0.334),(-0.083| -0.868| 0.139| -0.470),(0.792| -0.319| -0.520),(-0.927| -0.731| 0.044),(-0.041| -0.831| 0.125| -0.541),(2.194| -7.033| -7.335),(-0.533| 0.184| -0.297| 0.770),(0.601| 0.712| 0.364),(4.986| -3.727| -5.645),(-0.584| 0.120| -0.259| 0.760),0,0,None,11,0,0
0,7228608,0.0041,0.0041,(-1.376| -0.552| 0.331),(-0.078| -0.874| 0.137| -0.459),(0.782| -0.312| -0.540),(-0.940| -0.726| 0.030),(-0.035| -0.833| 0.119| -0.539),(2.214| -7.097| -7.341),(-0.534| 0.191| -0.307| 0.764),(0.620| 0.699| 0.357),(5.094| -3.852| -5.681),(-0.590| 0.123| -0.261| 0.754),0,0,None,11,0,0
0,7228624,0.0041,0.0041,(-1.383| -0.551| 0.328),(-0.072| -0.879| 0.135| -0.451),(0.774| -0.302| -0.556),(-0.951| -0.719| 0.018),(-0.029| -0.834| 0.114| -0.538),(2.228| -7.160| -7.353),(-0.536| 0.197| -0.315| 0.758),(0.636| 0.689| 0.348),(5.181| -3.960| -5.735),(-0.596| 0.123| -0.262| 0.749),0,0,None,11,0,0
0,7228641,0.0041,0.0041,(-1.390| -0.549| 0.326),(-0.066| -0.883| 0.132| -0.446),(0.770| -0.291| -0.568),(-0.961| -0.711| 0.009),(-0.020| -0.836| 0.111| -0.538),(2.240| -7.222| -7.366),(-0.539| 0.200| -0.321| 0.752),(0.647| 0.683| 0.338),(5.247| -4.049| -5.794),(-0.602| 0.122| -0.265| 0.743),0,0,None,11,0,0
0,7228658,0.0041,0.0041,(-1.397| -0.547| 0.324),(-0.059| -0.886| 0.129| -0.442),(0.767| -0.280| -0.577),(-0.969| -0.703| 0.002),(-0.012| -0.836| 0.106| -0.539),(2.248| -7.282| -7.382),(-0.543| 0.202| -0.326| 0.747),(0.657| 0.679| 0.328),(5.298| -4.127| -5.860),(-0.609| 0.121| -0.266| 0.737),0,0,None,11,0,0
0,7228674,0.0041,0.0041,(-1.404| -0.545| 0.323),(-0.051| -0.888| 0.125| -0.439),(0.767| -0.268| -0.583),(-0.976| -0.695| -0.002),(-0.006| -0.833| 0.101| -0.543),(2.254| -7.340| -7.397),(-0.548| 0.203| -0.330| 0.741),(0.663| 0.678| 0.316),(5.334| -4.188| -5.927),(-0.616| 0.118| -0.263| 0.733),0,0,None,11,0,0
0,7228691,0.0041,0.0041,(-1.410| -0.543| 0.322),(-0.044| -0.889| 0.122| -0.439),(0.770| -0.255| -0.585),(-0.981| -0.686| -0.004),(-0.001| -0.832| 0.096| -0.546),(2.255| -7.395| -7.414),(-0.554| 0.202| -0.333| 0.736),(0.666| 0.681| 0.304),(5.351| -4.233| -6.002),(-0.622| 0.115| -0.261| 0.729),0,0,None,11,0,0
0,7228708,0.0041,0.0041,(-1.417| -0.541| 0.321),(-0.037| -0.889| 0.118| -0.440),(0.774| -0.243| -0.585),(-0.985| -0.677| -0.005),(0.004| -0.832| 0.092| -0.547),(2.255| -7.446| -7.429),(-0.560| 0.201| -0.334| 0.731),(0.668| 0.685| 0.292),(5.357| -4.265| -6.075),(-0.628| 0.115| -0.261| 0.724),0,0,None,11,0,0
0,7228774,0.0041,0.0041,(-1.438| -0.535| 0.321),(-0.018| -0.887| 0.102| -0.449),(0.794| -0.196| -0.575),(-0.995| -0.644| 0.000),(0.005| -0.824| 0.077| -0.561),(2.233| -7.621| -7.485),(-0.583| 0.196| -0.329| 0.717),(0.664| 0.706| 0.245),(5.318| -4.339| -6.349),(-0.639| 0.112| -0.244| 0.721),0,0,None,11,0,0
0,7228841,0.0041,0.0041,(-1.451| -0.531| 0.326),(-0.018| -0.878| 0.079| -0.472),(0.826| -0.156| -0.542),(-0.990| -0.619| 0.024),(-0.012| -0.802| 0.047| -0.596),(2.179| -7.722| -7.520),(-0.601| 0.192| -0.302| 0.714),(0.638| 0.743| 0.203),(5.143| -4.272| -6.576),(-0.654| 0.107| -0.192| 0.724),0,0,None,11,0,0
0,7228858,0.0041,0.0041,(-1.453| -0.531| 0.328),(-0.021| -0.874| 0.073| -0.479),(0.835| -0.148| -0.530),(-0.987| -0.614| 0.032),(-0.017| -0.794| 0.040| -0.606),(2.162| -7.735| -7.524),(-0.605| 0.192| -0.293| 0.715),(0.628| 0.753| 0.194),(5.081| -4.236| -6.621),(-0.657| 0.105| -0.178| 0.725),0,0,None,11,0,0
0,7228874,0.0041,0.0041,(-1.454| -0.530| 0.330),(-0.024| -0.870| 0.067| -0.487),(0.845| -0.140| -0.516),(-0.983| -0.608| 0.042),(-0.023| -0.788| 0.035| -0.614),(2.143| -7.744| -7.529),(-0.609| 0.191| -0.282| 0.716),(0.617| 0.765| 0.185),(5.008| -4.190| -6.669),(-0.658| 0.103| -0.165| 0.727),0,0,None,11,0,0
0,7228891,0.0041,0.0041,(-1.455| -0.530| 0.332),(-0.028| -0.866| 0.060| -0.496),(0.855| -0.132| -0.501),(-0.978| -0.604| 0.053),(-0.028| -0.784| 0.034| -0.619),(2.123| -7.750| -7.532),(-0.613| 0.189| -0.271| 0.718),(0.604| 0.777| 0.177),(4.927| -4.139| -6.711),(-0.657| 0.101| -0.157| 0.731),0,0,None,11,0,0
0,7228908,0.0041,0.0041,(-1.456| -0.531| 0.335),(-0.033| -0.862| 0.055| -0.503),(0.864| -0.127| -0.487),(-0.974| -0.602| 0.063),(-0.035| -0.780| 0.033| -0.624),(2.103| -7.753| -7.531),(-0.616| 0.188| -0.260| 0.720),(0.591| 0.788| 0.171),(4.848| -4.091| -6.736),(-0.654| 0.100| -0.149| 0.735),0,0,None,11,0,0
0,7228924,0.0041,0.0041,(-1.456| -0.531| 0.337),(-0.038| -0.858| 0.051| -0.510),(0.872| -0.126| -0.474),(-0.970| -0.601| 0.073),(-0.043| -0.775| 0.033| -0.629),(2.084| -7.752| -7.526),(-0.617| 0.187| -0.250| 0.722),(0.579| 0.798| 0.169),(4.774| -4.048| -6.742),(-0.651| 0.099| -0.140| 0.739),0,0,None,11,0,0
0,7228941,0.0041,0.0041,(-1.456| -0.532| 0.339),(-0.043| -0.854| 0.048| -0.517),(0.878| -0.126| -0.461),(-0.966| -0.603| 0.082),(-0.049| -0.770| 0.033| -0.635),(2.066| -7.751| -7.521),(-0.617| 0.187| -0.241| 0.726),(0.568| 0.806| 0.169),(4.702| -4.007| -6.737),(-0.649| 0.097| -0.132| 0.743),0,0,None,11,0,0
0,7228958,0.0041,0.0041,(-1.456| -0.533| 0.341),(-0.050| -0.850| 0.045| -0.523),(0.884| -0.129| -0.448),(-0.963| -0.605| 0.091),(-0.055| -0.764| 0.031| -0.642),(2.049| -7.746| -7.513),(-0.617| 0.185| -0.231| 0.729),(0.556| 0.814| 0.170),(4.630| -3.966| -6.722),(-0.648| 0.094| -0.122| 0.746),0,0,None,11,0,0
0,7228974,0.0041,0.0041,(-1.455| -0.534| 0.343),(-0.056| -0.845| 0.043| -0.530),(0.891| -0.131| -0.435),(-0.958| -0.608| 0.101),(-0.059| -0.759| 0.030| -0.648),(2.033| -7.737| -7.504),(-0.617| 0.184| -0.222| 0.733),(0.543| 0.822| 0.172),(4.556| -3.920| -6.704),(-0.647| 0.091| -0.113| 0.748),0,0,None,11,0,0
0,7228991,0.0041,0.0041,(-1.454| -0.536| 0.345),(-0.061| -0.841| 0.040| -0.536),(0.897| -0.134| -0.422),(-0.954| -0.610| 0.110),(-0.064| -0.754| 0.028| -0.653),(2.017| -7.727| -7.493),(-0.616| 0.182| -0.213| 0.736),(0.530| 0.830| 0.174),(4.481| -3.873| -6.686),(-0.646| 0.089| -0.105| 0.751),0,0,None,11,0,0
0,7229008,0.0041,0.0041,(-1.453| -0.537| 0.347),(-0.066| -0.837| 0.038| -0.542),(0.903| -0.136| -0.409),(-0.950| -0.613| 0.120),(-0.070| -0.748| 0.026| -0.659),(1.999| -7.714| -7.483),(-0.616| 0.181| -0.204| 0.739),(0.518| 0.837| 0.175),(4.406| -3.825| -6.670),(-0.645| 0.087| -0.096| 0.754),0,0,None,11,0,0
0,7229024,0.0041,0.0041,(-1.451| -0.538| 0.350),(-0.072| -0.832| 0.036| -0.549),(0.908| -0.138| -0.395),(-0.945| -0.616| 0.130),(-0.076| -0.741| 0.024| -0.667),(1.980| -7.698| -7.474),(-0.616| 0.179| -0.195| 0.742),(0.505| 0.845| 0.177),(4.328| -3.776| -6.652),(-0.643| 0.084| -0.084| 0.756),0,0,None,11,0,0
0,7229041,0.0041,0.0041,(-1.449| -0.540| 0.352),(-0.077| -0.827| 0.033| -0.556),(0.914| -0.141| -0.380),(-0.940| -0.618| 0.140),(-0.081| -0.734| 0.020| -0.674),(1.961| -7.682| -7.463),(-0.616| 0.177| -0.185| 0.745),(0.492| 0.852| 0.178),(4.244| -3.722| -6.634),(-0.643| 0.081| -0.073| 0.758),0,0,None,11,0,0
0,7229058,0.0041,0.0041,(-1.447| -0.541| 0.355),(-0.083| -0.822| 0.030| -0.563),(0.920| -0.143| -0.365),(-0.935| -0.621| 0.152),(-0.084| -0.728| 0.017| -0.680),(1.942| -7.663| -7.454),(-0.616| 0.175| -0.175| 0.748),(0.477| 0.861| 0.179),(4.156| -3.665| -6.620),(-0.644| 0.078| -0.063| 0.758),0,0,None,11,0,0
0,7229074,0.0041,0.0041,(-1.445| -0.542| 0.358),(-0.087| -0.816| 0.027| -0.570),(0.926| -0.143| -0.349),(-0.929| -0.622| 0.163),(-0.087| -0.723| 0.014| -0.686),(1.920| -7.643| -7.446),(-0.617| 0.172| -0.165| 0.750),(0.462| 0.869| 0.179),(4.064| -3.607| -6.615),(-0.645| 0.075| -0.055| 0.759),0,0,None,11,0,0
0,7229091,0.0041,0.0041,(-1.443| -0.543| 0.360),(-0.091| -0.811| 0.023| -0.577),(0.932| -0.143| -0.333),(-0.924| -0.623| 0.175),(-0.092| -0.716| 0.012| -0.692),(1.901| -7.622| -7.438),(-0.618| 0.170| -0.155| 0.752),(0.447| 0.877| 0.178),(3.977| -3.550| -6.611),(-0.644| 0.072| -0.045| 0.760),0,0,None,11,0,0
0,7229108,0.0041,0.0041,(-1.441| -0.544| 0.363),(-0.095| -0.806| 0.020| -0.584),(0.937| -0.144| -0.318),(-0.919| -0.624| 0.186),(-0.098| -0.709| 0.011| -0.698),(1.880| -7.601| -7.431),(-0.619| 0.168| -0.145| 0.753),(0.433| 0.884| 0.178),(3.889| -3.495| -6.606),(-0.642| 0.068| -0.036| 0.763),0,0,None,11,0,0
0,7229124,0.0041,0.0042,(-1.439| -0.545| 0.365),(-0.100| -0.801| 0.017| -0.591),(0.942| -0.146| -0.302),(-0.914| -0.627| 0.197),(-0.103| -0.703| 0.013| -0.703),(1.863| -7.580| -7.423),(-0.619| 0.165| -0.136| 0.756),(0.417| 0.891| 0.179),(3.802| -3.441| -6.594),(-0.638| 0.064| -0.028| 0.767),0,0,None,11,0,0
0,7229141,0.0041,0.0044,(-1.437| -0.547| 0.368),(-0.105| -0.795| 0.016| -0.597),(0.946| -0.150| -0.286),(-0.909| -0.630| 0.208),(0.108| 0.698| -0.015| 0.708),(1.845| -7.558| -7.414),(-0.619| 0.162| -0.127| 0.758),(0.402| 0.897| 0.182),(3.714| -3.391| -6.570),(0.635| -0.060| 0.023| -0.770),0,0,None,11,0,0
0,7229158,0.0041,0.004,(-1.434| -0.548| 0.370),(-0.109| -0.790| 0.015| -0.603),(0.950| -0.155| -0.272),(-0.905| -0.634| 0.218),(0.111| 0.694| -0.016| 0.712),(1.830| -7.536| -7.404),(-0.618| 0.159| -0.118| 0.761),(0.388| 0.903| 0.186),(3.633| -3.343| -6.538),(0.633| -0.056| 0.018| -0.772),0,0,None,11,0,0
0,7229174,0.0041,0.004,(-1.432| -0.549| 0.372),(-0.114| -0.785| 0.015| -0.609),(0.952| -0.162| -0.258),(-0.901| -0.639| 0.228),(0.113| 0.689| -0.018| 0.715),(1.816| -7.513| -7.394),(-0.616| 0.156| -0.111| 0.764),(0.375| 0.907| 0.192),(3.556| -3.300| -6.502),(0.631| -0.053| 0.013| -0.774),0,0,None,11,0,0
0,7229191,0.0041,0.004,(-1.429| -0.550| 0.373),(-0.118| -0.780| 0.015| -0.614),(0.955| -0.168| -0.246),(-0.897| -0.644| 0.236),(0.116| 0.685| -0.020| 0.719),(1.805| -7.489| -7.384),(-0.615| 0.153| -0.104| 0.767),(0.362| 0.911| 0.198),(3.487| -3.258| -6.466),(0.628| -0.049| 0.008| -0.776),0,0.883,None,11,0,0
0,7229208,0.0041,0.0046,(-1.426| -0.552| 0.375),(-0.122| -0.776| 0.016| -0.619),(0.956| -0.175| -0.234),(-0.893| -0.649| 0.245),(0.119| 0.679| -0.022| 0.724),(1.795| -7.464| -7.374),(-0.613| 0.149| -0.098| 0.770),(0.350| 0.914| 0.204),(3.421| -3.218| -6.428),(0.626| -0.044| 0.003| -0.779),0,1,None,11,0,0
0,7229224,0.0041,0.0046,(-1.423| -0.553| 0.376),(-0.125| -0.771| 0.017| -0.624),(0.958| -0.182| -0.220),(-0.889| -0.654| 0.253),(0.122| 0.673| -0.025| 0.729),(1.791| -7.441| -7.366),(-0.611| 0.145| -0.092| 0.772),(0.337| 0.918| 0.210),(3.355| -3.177| -6.390),(0.623| -0.037| -0.002| -0.781),0,1,None,11,0,0
0,7229241,0.0041,0.0046,(-1.420| -0.554| 0.377),(-0.129| -0.766| 0.018| -0.629),(0.960| -0.190| -0.207),(-0.886| -0.660| 0.262),(0.124| 0.669| -0.030| 0.733),(1.781| -7.415| -7.354),(-0.610| 0.141| -0.086| 0.775),(0.323| 0.921| 0.217),(3.283| -3.136| -6.348),(0.620| -0.032| -0.005| -0.784),0,1,None,11,0,0
0,7229258,0.0041,0.0049,(-1.417| -0.555| 0.378),(-0.132| -0.761| 0.020| -0.634),(0.961| -0.198| -0.195),(-0.882| -0.666| 0.270),(0.127| 0.665| -0.034| 0.735),(1.773| -7.388| -7.344),(-0.608| 0.136| -0.081| 0.778),(0.310| 0.924| 0.224),(3.215| -3.097| -6.301),(0.615| -0.028| -0.007| -0.788),0,1,None,11,0,0
0,7229274,0.0041,0.0046,(-1.414| -0.557| 0.380),(-0.135| -0.757| 0.023| -0.639),(0.961| -0.208| -0.183),(-0.879| -0.673| 0.278),(0.132| 0.661| -0.038| 0.737),(1.766| -7.361| -7.332),(-0.605| 0.132| -0.077| 0.782),(0.299| 0.925| 0.233),(3.153| -3.062| -6.248),(0.611| -0.025| -0.010| -0.791),0,1,None,11,0,0
0,7229291,0.0041,0.0046,(-1.411| -0.558| 0.381),(-0.139| -0.753| 0.026| -0.642),(0.960| -0.218| -0.173),(-0.876| -0.680| 0.284),(0.136| 0.656| -0.041| 0.741),(1.759| -7.334| -7.320),(-0.602| 0.128| -0.072| 0.785),(0.288| 0.926| 0.243),(3.096| -3.031| -6.191),(0.607| -0.021| -0.015| -0.794),0,1,None,11,0,0
0,7229308,0.0041,0.0046,(-1.408| -0.560| 0.382),(-0.143| -0.749| 0.029| -0.646),(0.960| -0.229| -0.163),(-0.873| -0.688| 0.291),(0.139| 0.652| -0.045| 0.744),(1.751| -7.306| -7.306),(-0.598| 0.124| -0.068| 0.789),(0.277| 0.927| 0.253),(3.039| -3.001| -6.131),(0.603| -0.016| -0.019| -0.797),0,1,None,11,0,0
0,7229324,0.0041,0.0046,(-1.405| -0.561| 0.383),(-0.147| -0.745| 0.032| -0.650),(0.959| -0.240| -0.153),(-0.870| -0.695| 0.298),(0.141| 0.649| -0.049| 0.746),(1.747| -7.283| -7.297),(-0.595| 0.120| -0.064| 0.792),(0.266| 0.927| 0.263),(2.983| -2.971| -6.074),(0.600| -0.013| -0.020| -0.800),0,1,None,11,0,0
0,7229341,0.0041,0.0046,(-1.402| -0.563| 0.384),(-0.151| -0.741| 0.035| -0.653),(0.958| -0.249| -0.144),(-0.868| -0.702| 0.304),(0.144| 0.647| -0.053| 0.747),(1.740| -7.252| -7.281),(-0.592| 0.117| -0.060| 0.795),(0.257| 0.928| 0.272),(2.932| -2.944| -6.018),(0.596| -0.010| -0.020| -0.802),0,1,None,11,0,0
0,7229358,0.0041,0.0047,(-1.399| -0.564| 0.385),(-0.154| -0.738| 0.039| -0.656),(0.956| -0.260| -0.136),(-0.866| -0.709| 0.309),(0.147| 0.646| -0.058| 0.747),(1.737| -7.229| -7.271),(-0.589| 0.113| -0.057| 0.798),(0.248| 0.927| 0.282),(2.890| -2.920| -5.961),(0.592| -0.008| -0.020| -0.806),0,1,None,11,0,0
